1322851	521
2297265	522
1291824	523
1309021	524
1306808	525
1937502	526
1293182	527
1293475	528
1307696	529
2229427	530
1309136	531
1309160	532
1441602	533
2044102	534
1298909	535
1296339	536
1293708	537
1298443	538
1307702	539
1293531	540
1291990	541
1308777	542
1291565	543
1292055	544
1303021	545
1292226	546
1291847	547
1300741	548
1307739	549
1291870	550
1315570	551
1293124	552
1291841	553
1291559	554
1299062	555
1293172	556
1292207	557
1291850	558
1300056	559
1292225	560
1292260	561
1299131	562
1440703	563
1291842	564
1297131	565
1309184	566
1308831	567
1474180	568
3041294	569
2369549	570
1306526	571
1294240	572
3078609	573
2369845	574
2148257	575
1295428	576
3732780	577
